capacity_mw,latitude,longitude,Fuel Type,commissioning_year,geolocation_source,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017
91.8,23.2409,70.509,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
10.5,23.208,70.5465,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
29.6,26.5255,72.7629,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
33.0,22.7532,70.3961,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
10.25,21.2261,74.2393,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
400.0,10.4104,77.0435,1,1988.0,2,410.56685,287.94305,382.4382
240.0,23.3045,73.8254,1,1994.0,2,288.46045000000004,337.31495,307.3754
150.0,14.8901,74.3916,1,1998.0,2,219.3776,175.53789999999998,191.94545
2340.0,25.2349,87.2635,0,2003.0,2,14192.0,14834.8,15177.0
880.0,14.865,74.4385,1,2004.0,2,6996.0,5931.49,6825.73
1100.0,18.3835,79.8265,0,2012.0,2,3408.69,6130.019928099249,7006.7913
50.0,9.3275,76.9717,1,1999.0,2,183.2989,131.0216,159.0806
440.0,21.2384,73.3489,1,1993.0,2,1784.0,0.0,0.0
855.0,15.2761,74.5268,1,1981.0,2,1938.7376,1338.0959,1529.5936
100.0,15.2761,74.5268,1,1985.0,2,323.3153,238.004,289.5251
1200.0,24.5295,76.0986,0,2014.0,2,5508.7643,5531.3308,6249.927
15.0,8.9553,77.0697,1,1994.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
30.0,17.3821,77.4389,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
12.0,24.6266,80.831,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1050.0,20.87,85.2671,0,2013.0,2,5747.0,5476.7,5174.09
4.0,17.7384,73.917,1,1991.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
16.0,17.1657,74.2459,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
32.5,10.9325,79.8216,1,2000.0,2,212.9191786,231.32471,212.3774439145722
100.0,25.9552,92.5171,1,2007.0,2,406.8356,394.60705,482.5551
1000.0,31.5156,78.1073,1,2011.0,2,4702.6884,4350.42855,4547.08035
3.75,34.5605,76.1299,1,1995.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
119.8,11.1208,79.5287,1,2005.0,2,620.207,480.967,469.44
270.0,22.389,82.5549,0,2011.0,2,1683.597,1786.33,1712.912
21.84,12.4837,74.9929,2,1998.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
195.0,21.196188863109047,77.44784779582368,1,2016.0,2,2414.072373401681,55.80955,196.14435
225.0,21.196188863109047,77.44784779582368,1,2016.0,2,2414.072373401681,462.2826,1312.4
10.0,22.1335,75.4568,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
35.0,21.196188863109047,77.44784779582368,0,2012.0,2,0.0,0.0,0.0
291.0,27.341,95.408,1,1996.0,2,1713.14992,1531.1131,1557.9901
1320.0,24.7773,76.737,0,2013.0,2,8227.0,7856.0,4788.0
645.0,21.175,72.6879,1,1992.0,2,1174.0,1673.0,2340.0
350.0,9.2404,76.4283,1,1998.0,2,131.0,14.107692307692307,0.0
18.0,14.7753,75.3131,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
16.0,18.3803,73.6116,1,1991.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
90.0,28.017,80.8307,0,2011.0,2,289.245,340.2,163.611
50.0,25.5177,92.6679,1,1984.0,2,174.17475000000002,196.1145,259.46615
72.0,30.3508,77.6017,1,1992.0,2,319.4547,267.58535,257.8443
41.4,28.9232,80.0243,1,1955.0,2,119.84775,179.2393,211.537
120.0,30.5085,77.8001,1,1984.0,2,374.0603,331.62355,353.97125
72.0,18.7817,73.3558,1,2002.0,2,259.92385,305.7038,314.79810000000003
60.0,18.7712,73.259,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
330.0,34.649,74.7514,1,2018.0,2,2414.072373401681,2453.9362918708252,1.6716
26.0,12.4806,77.0411,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
120.0,14.955,74.5904,1,1998.0,2,202.2437,153.3892,170.0853
100.0,8.5319,77.3125,1,1970.0,2,277.1871,168.58285,123.3601
1000.0,24.3858,85.5517,0,2012.0,2,3264.0,3609.528,5633.48
96.0,11.2054,75.8067,2,1999.0,2,133.4064,36.34044,0.74653
1260.0,22.4157,87.8713,0,1989.0,2,5124.74137,5382.524,4208.389
800.0,31.382,76.8761,1,2015.0,2,2297.057,3209.0342,3297.0519
20.0,16.0327,74.4583,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
20.0,16.589,74.2993,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
17.5,16.689,74.1201,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
16.0,12.1056,76.7606,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
445.0,16.7346,81.8622,1,2009.0,2,0.0,0.0,2531.7544577527997
1458.0,16.64,80.5504,1,2009.0,2,2024.61,2211.188,644.4
225.0,25.5177,92.6679,1,1993.0,2,777.891,1082.82865,1166.9658499999998
26.0,12.702,76.9787,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
12.0,15.316,76.2507,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
2400.0,21.2414,79.096,0,2009.0,2,2725.69064,4875.81,8670.845796000001
2600.0,22.3881,82.6858,0,1991.0,2,19176.0,19078.0,19229.0
890.0,22.3828,82.7188,0,1991.0,2,5645.389,5670.247,5274.6625
1340.0,22.4118,82.6888,0,1995.0,2,8691.857,8655.446996,8773.357529
20.0,26.497,86.9549,1,1973.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1240.0,25.1712,75.8171,0,1993.0,2,6992.321,6628.792,6415.029
125.0,25.1386,75.8883,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
400.0,30.2594,78.4971,1,2011.0,2,1241.80975,1218.42725,1214.22835
77.65,31.268,76.492,1,1957.0,2,428.29775,428.4271,505.6789
107.88,10.5415,79.4507,1,2001.0,2,363.398,308.967,266.158
1956.0,17.4599,73.684,1,1984.0,2,2961.9359,3289.32075,2617.59625
12.0,10.9328,77.0912,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
2400.0,16.4994,75.8349,0,2017.0,2,2414.072373401681,24.151775,3249.0
30.0,30.4289,77.6296,1,1975.0,2,138.2851,121.589,123.35015
555.0,11.2861,76.6511,1,1966.0,2,1365.5778,811.53195,802.19885
2000.0,8.1691,77.1327,1,2015.0,2,2027.0,5724.02,7894.4
16.5,16.2651,75.5302,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
90.0,27.0786,82.0841,0,2012.0,2,336.854,418.96,173.234
290.0,23.6626,68.7843,0,1996.0,2,1375.348,1259.123,1090.75
21.0,9.9356,77.1068,1,2001.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
101.0,11.076,79.57,1,2003.0,2,518.844,335.927,309.549
125.0,11.5484,75.8988,1,1983.0,2,556.4438,325.60380000000004,427.9694
100.0,11.5484,75.8988,1,2010.0,2,18.71595,150.7226,170.0853
100.0,21.196188863109047,77.44784779582368,3,2013.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
50.0,24.0529,80.6144,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
60.0,25.7848,91.7895,1,1979.0,2,116.92245,64.96355000000001,131.5191
720.0,17.6219,80.6936,0,1972.0,2,3972.068,3537.52,3459.695
1000.0,17.6219,80.6936,0,2004.0,2,6108.419,6062.339491,6576.796
1340.0,21.2818,79.116,0,2000.0,2,7444.948,7062.071,5630.601
75.6,27.0931,70.9996,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
648.0,9.3381,78.3917,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
15.0,23.35,70.388,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
6.0,8.3091,77.6191,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,27.224,74.2524,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
40.0,27.2089,74.2553,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
2.0,21.317,78.6025,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
2.0,21.3174,78.6001,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
10.0,23.443,73.2014,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.2,18.6051,75.0381,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
20.0,27.3225,71.9951,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
10.0,27.3247,71.991,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
25.0,24.0682,76.589,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,23.3578,70.0548,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
15.0,23.3618,70.0536,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
1.0,27.301,72.3236,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
20.8,21.167,74.3272,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
24.0,26.6797,71.026,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1.0,11.0118,79.5898,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
33.0,23.3183,68.6988,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
56.25,10.6558,77.2471,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
3.0,11.0951,76.6709,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
2000.0,8.1689,77.7126,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
25.0,25.6732,76.1901,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
142.2,27.0221,94.8833,1,1995.0,2,870.2,823.297501,614.442988
1980.0,24.7971,78.6463,0,2015.0,2,495.63,3741.87,8072.02
800.0,21.757,83.4573,0,2018.0,2,2414.072373401681,2453.9362918708252,0.0
126.0,31.7196,77.212,1,2006.0,2,653.56575,608.6016999999999,609.2982
36.0,21.196188863109047,77.44784779582368,2,1999.0,2,0.0,0.0,0.0
55.0,14.1704,74.8388,1,1979.0,2,118.3453,105.1118,124.92225
24.0,21.196188863109047,77.44784779582368,1,2001.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
10.0,8.9969,77.537,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
20.0,26.5114,71.4974,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
40.0,18.9002,73.2032,2,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
31.5,17.4462,75.7161,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
105.0,24.587,93.6696,1,1983.0,2,533.9567999999999,737.3646500000001,833.5513000000001
105.0,34.2189,74.5281,1,1978.0,2,662.87895,480.73425,478.58505
240.0,16.3125,77.7773,1,2015.0,2,8.9351,175.4583,204.8705
12.0,21.196188863109047,77.44784779582368,1,1979.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
120.0,11.6425,77.7583,1,1988.0,2,222.25315,91.80865,131.29025
180.0,9.9624,76.957,1,1997.0,2,508.1664,305.69385,505.2013
460.0,17.8608,81.6814,1,1976.0,2,1226.9743,827.7405,1104.22115
9.7,9.087,77.6055,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
36.8,21.196188863109047,77.44784779582368,2,2000.0,2,0.0,0.0,0.0
2.1,30.4368,74.3316,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
20.0,29.8509,75.4023,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
1.0,31.2496,75.4826,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
50.4,22.1694,69.827,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
4.0,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1.0,27.0321,71.5322,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
2.4,17.8613,74.0733,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
440.0,12.5571,80.1754,1,1984.0,2,2927.0,2916.67,2704.38
114.75,18.5323,82.4645,1,1957.0,2,475.08265,696.80845,465.3615
4.5,12.2135,77.0225,1,2003.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
60.0,25.5623,77.8348,1,2006.0,2,91.6992,146.47395,22.4074
540.0,22.8395,86.0613,0,2012.0,2,2663.47,2975.66,2662.47
600.0,24.0077,82.4172,0,2013.0,2,0.0,2430.38,2716.0
1320.0,28.49,76.351,0,2012.0,2,4638.57,2709.41,6889.57
15.0,20.8558,78.5814,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
140.0,23.5443,74.5062,1,1987.0,2,165.51825,208.6117,179.26914999999997
22.0,19.0162,72.8963,2,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
31.4,24.2021,80.7997,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
63.2,23.7872,86.8284,1,1957.0,2,107.0023,121.41985,113.83795
1050.0,23.8209,86.76,0,2011.0,2,6780.138,6956.983,6997.9400000000005
186.0,32.0041,77.2494,1,2006.0,2,692.8782,716.7283500000001,711.6040999999999
9.0,15.3773,76.4591,1,1993.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
394.0,30.7294,78.4238,1,2002.0,2,1707.0120499999998,1592.92535,1663.0629
166.5,12.9821,74.8496,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
388.0,18.3879,73.3529,1,2016.0,2,2414.072373401681,208.9768,0.0
25.0,24.7176,75.9522,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
9.0,13.6763,75.0462,1,1993.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
6.0,19.2345,73.8144,1,1996.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
50.0,19.7235,79.1761,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
12.0,9.3294,76.8798,1,1994.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
90.0,21.196188863109047,77.44784779582368,0,2011.0,2,281.73,378.68,150.952
45.0,19.703,79.2206,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1000.0,22.0708,82.6022,0,2015.0,2,59.29676499999999,2180.429,5341.639
30.6,25.1001,78.3717,1,1965.0,2,78.61495000000001,122.0666,93.34095
660.0,25.1447,81.9415,0,2018.0,2,2414.072373401681,2453.9362918708252,0.0
1340.0,23.4639,87.1311,0,2001.0,2,5125.82,5716.32,6345.2487
1000.0,23.4639,87.1311,0,2010.0,2,5882.55,6189.11,5101.2656
1200.0,8.9159,78.1374,0,2015.0,2,2504.53,3482.79,3630.0
840.0,11.7696,77.8138,0,1988.0,2,5471.328,5239.703,4666.672
250.0,11.8014,77.8085,1,1960.0,2,339.72285,124.8526,214.4822
600.0,11.7696,77.8138,0,2012.0,2,3674.16,3212.7,2273.06
246.0,21.0377,78.9334,0,2010.0,2,0.0,0.0,0.0
9.3,21.196188863109047,77.44784779582368,1,1949.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
9.0,21.196188863109047,77.44784779582368,1,1962.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
136.5,23.438,91.274,1,2015.0,2,125.88,174.7967,645.293
46.0,23.5496,74.4072,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
2320.0,21.1797,79.3978,0,2014.0,2,1718.0,3838.0,7276.0
4.0,21.196188863109047,77.44784779582368,1,1993.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
36.0,11.6137,76.6919,1,1952.0,2,103.1218,61.2124,93.928
20.0,26.8051,70.7381,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
78.9,15.1579,75.7965,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
50.0,16.2017,75.3005,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
207.0,31.9553,75.836,1,1987.0,2,1163.6127,1078.09245,1264.4062
15.0,20.0805,79.7148,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
31.2,19.016,72.8948,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
25.2,18.5309,72.9465,2,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
75.0,18.9988,72.8997,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
4620.0,22.823,69.5532,0,2010.0,2,30539.0,28078.0,20311.0
4000.0,22.8158,69.5281,0,2012.0,2,23679.0,25303.0,24599.0
28.3,15.2666,76.3288,1,1963.0,2,61.52085,31.33255,51.1231
11.2,15.8555,75.1002,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
15.0,19.261,73.3638,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
610.0,26.1953,85.3017,0,2005.0,2,669.939,669.5460181999999,1610.5612
126.0,25.2354,92.2279,1,2012.0,2,442.12825,389.69175,499.95765
14.65,17.5727,73.9032,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
6.6,17.4999,75.781,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
50.0,21.196188863109047,77.44784779582368,3,2014.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
2.1,29.7303,75.3099,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
1.0,29.7311,75.308,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
17.0,22.4077,68.9925,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
31.5,27.1657,70.7455,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
52.5,27.1611,70.681,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
3.0,18.4921,73.5081,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
21.0,29.7303,75.3099,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
440.0,28.156,78.4089,1,1990.0,2,3080.0,3036.89,3268.57
500.0,24.7754,84.1588,0,2016.0,2,0.1183,73.131513,916.48
815.6,16.5678,79.3442,1,1982.0,2,87.70925000000001,185.21925,183.56755
50.0,16.626,79.4909,1,2017.0,2,2414.072373401681,7.31325,41.91935
45.5,23.4469,75.408,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
78.9,18.8829,73.1862,2,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
10.0,21.0582,79.485,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
18.9,20.8062,79.0548,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
65.0,20.9276,79.2455,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
161.75,27.1858,95.376,1,1990.0,2,487.339,333.18,306.396
10.0,22.9649,78.8132,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
11.6,16.2365,76.3369,1,1998.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
70.0,9.9533,76.9792,1,1961.0,2,348.7475,196.3135,309.047
630.0,19.9817,73.8896,0,1980.0,2,3870.0695,2972.753,2580.145
270.0,19.8658,74.0835,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1350.0,19.9817,73.8896,0,2016.0,2,0.0,0.0,0.0
1500.0,31.564,77.98,1,2003.0,2,7277.22105,7015.3868,7171.69135
600.0,21.92,83.2788,0,2016.0,2,2414.072373401681,649.9857,2495.566
12.27,21.4504,76.4014,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
40.0,26.0132,91.8239,1,2017.0,2,2414.072373401681,2453.9362918708252,158.72240000000002
420.0,11.5887,79.4611,0,2002.0,2,3000.061,3055.305,2972.814
600.0,11.5893,79.4704,0,1966.0,2,2776.947,3256.851,2939.888
1470.0,11.5576,79.4417,0,1989.0,2,9546.648,9987.752,9246.062
500.0,11.5534,79.4408,0,2013.0,2,660.78,1128.294,1687.044
250.0,11.5401,79.4159,0,2002.0,2,1383.037,1002.666,920.129
1320.0,24.15,81.9045,0,2014.0,2,4998.6783000000005,6794.6076,7269.503
33.2,24.6428,74.6843,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
45.0,34.2154,77.1842,1,2013.0,2,90.05745,94.73395,98.33585
5.0,21.196188863109047,77.44784779582368,1,1937.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
10.5,25.2042,74.6092,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
45.0,21.196188863109047,77.44784779582368,0,2013.0,2,124.92480000000002,208.7888,77.3344
10.0,18.2172,77.9576,1,1956.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
10.5,14.098,76.3154,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
630.0,13.245,80.3257,0,1995.0,2,4046.394,3365.746,3824.139
1200.0,13.245,80.3257,0,2013.0,2,6031.9565,5912.396,5447.4697
27.65,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
6.0,27.5882,91.981,1,1997.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
60.0,16.5697,79.3389,1,1992.0,2,0.0,0.0,12.736
90.0,16.5697,79.3389,1,1985.0,2,0.0,4.129250000000001,59.43135
6.25,22.8985,76.0718,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
37.6,8.1784,77.6873,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
5.8,25.3723,81.8717,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
50.4,14.1651,77.5713,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
7.2,15.7319,75.3789,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
50.0,27.6007,72.2242,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,27.5728,72.206,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,28.1371,72.9661,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
150.0,9.0737,77.4753,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
99.0,24.4375,82.9655,1,1970.0,2,159.28955,215.62645,298.4602
1188.0,24.4448,82.9803,0,1978.0,2,3505.611,3359.814,3866.707
520.0,22.2418,76.1619,1,2007.0,2,950.23495,1420.5615,441.38200000000006
102.0,26.818,71.0643,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
51.0,23.1689,68.6975,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
330.5,11.0749,79.834,1,2001.0,2,152.252966,195.884661,0.0
655.0,21.78,72.979,1,1997.0,2,875.54,273.01,424.73
1320.0,14.3512,80.1431,0,2015.0,2,6348.3,8470.57,9271.61
12.0,19.4834,75.3696,1,1984.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
726.6,23.4987,91.4385,1,2013.0,2,3337.293,3993.958,3870.43
37.5,10.0314,77.0548,1,1970.0,2,217.59655,165.21975,187.44805
175.0,34.004,74.9175,2,1992.0,2,0.0,0.0,0.0
80.0,23.6815,86.7473,1,1975.0,2,68.62515,132.84245,141.2303
920.0,29.3975,76.8763,0,2000.0,2,1513.72,1978.8,2327.9
210.0,26.4766,80.241,0,1976.0,2,454.1215,664.8849,289.2838
30.0,9.9731,77.0281,1,1982.0,2,173.4285,62.01835,128.82264999999998
32.0,8.7065,77.3627,1,1946.0,2,115.98715,66.2073,114.7036
500.0,20.7147,76.7948,0,2009.0,2,3175.473,2681.166,2810.625
520.0,31.7398,77.2576,1,2014.0,2,639.785,679.0676,706.97735
30.0,18.9057,76.7282,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1140.0,25.5124,78.7588,0,2004.0,2,6039.88,5474.15,5795.848
1170.0,18.8685,76.5254,0,2002.0,2,1144.014052,1420.412,2737.058
30.0,11.3646,76.6045,1,2000.0,2,25.50185,23.83025,26.97445
66.0,18.8834,73.1814,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
600.0,22.2454,82.7246,0,2009.0,2,2702.5,4076.98,3805.59
20.4,29.9274,78.0415,1,1955.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
10.0,18.6814,73.4948,1,1988.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
220.0,17.0853,82.1283,1,2002.0,2,0.0,0.0,0.0
160.0,21.4813,79.2086,1,1986.0,2,376.61745,358.3393,158.73235
20.0,14.6859,77.7147,1,1994.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
161.0,9.6266,77.1905,1,1960.0,2,502.2561,93.44045,285.66450000000003
702.86,20.8986,71.4693,1,2013.0,2,454.954,216.621274,160.5282
27.0,18.9766,78.2563,1,1987.0,2,0.0,74.91355,35.51155
396.0,31.9667,75.9469,1,1979.0,2,1726.0862,1363.08035,1632.36715
32.0,10.3118,76.617,1,1958.0,2,158.9015,90.6445,116.1563
16.0,10.3118,76.617,1,1999.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1371.2,28.7962,77.0706,1,2012.0,2,1836.1148,1973.374,2844.5074
330.0,28.6146,77.2528,1,2002.0,2,1497.798,1759.182,1908.437
234.0,16.3328,77.7036,1,2009.0,2,30.2679,210.93005,216.313
1980.0,25.196,81.6594,0,2016.0,2,219.5193,4004.0,5155.986
90.0,16.7739,80.0525,1,2016.0,2,2414.072373401681,12.935,6.566999999999999
30.0,18.2417,74.7531,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
900.0,23.1975,86.097,1,2007.0,2,1059.2372,1101.43515,1009.29815
59.2,11.5336,76.6011,1,1943.0,2,56.60555,12.6763,0.9751
150.0,11.5336,76.6011,1,2005.0,2,279.1572,191.58725,272.73945
5.0,23.6788,68.7653,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
65.6,17.2684,73.8368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
15.0,21.1902,74.3795,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
35.2,22.0983,70.2729,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1.0,26.0748,72.2677,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
1.0,26.5653,75.5622,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
40.0,26.8022,72.0078,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
